# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-24 15:09:42 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03335500 WABASH RIVER AT LAFAYETTE, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03335500
#    DD parameter   Description
#    01   00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd
USGS	03335500	2015-04-25 06:00	EST	5890	P
USGS	03335500	2015-04-25 06:15	EST	5890	P
USGS	03335500	2015-04-25 06:30	EST	5870	P
USGS	03335500	2015-04-25 06:45	EST	5860	P
USGS	03335500	2015-04-25 07:00	EST	5810	P
USGS	03335500	2015-04-25 07:15	EST	5790	P
USGS	03335500	2015-04-25 07:30	EST	5780	P
USGS	03335500	2015-04-25 07:45	EST	5790	P
USGS	03335500	2015-04-25 08:00	EST	5780	P
USGS	03335500	2015-04-25 08:15	EST	5710	P
USGS	03335500	2015-04-25 08:30	EST	5680	P
USGS	03335500	2015-04-25 08:45	EST	5750	P
USGS	03335500	2015-04-25 09:00	EST	5730	P
USGS	03335500	2015-04-25 09:15	EST	5730	P
USGS	03335500	2015-04-25 09:30	EST	5710	P
USGS	03335500	2015-04-25 09:45	EST	5680	P
USGS	03335500	2015-04-25 10:00	EST	5700	P
USGS	03335500	2015-04-25 10:15	EST	5670	P
USGS	03335500	2015-04-25 10:30	EST	5670	P
USGS	03335500	2015-04-25 10:45	EST	5680	P
USGS	03335500	2015-04-25 11:00	EST	5680	P
USGS	03335500	2015-04-25 11:15	EST	5710	P
USGS	03335500	2015-04-25 11:30	EST	5710	P
USGS	03335500	2015-04-25 11:45	EST	5710	P
USGS	03335500	2015-04-25 12:00	EST	5730	P
USGS	03335500	2015-04-25 12:15	EST	5730	P
USGS	03335500	2015-04-25 12:30	EST	5730	P
USGS	03335500	2015-04-25 12:45	EST	5730	P
USGS	03335500	2015-04-25 13:00	EST	5760	P
USGS	03335500	2015-04-25 13:15	EST	5790	P
USGS	03335500	2015-04-25 13:30	EST	5810	P
USGS	03335500	2015-04-25 13:45	EST	5870	P
USGS	03335500	2015-04-25 14:00	EST	5870	P
USGS	03335500	2015-04-25 14:15	EST	5890	P
USGS	03335500	2015-04-25 14:30	EST	5920	P
USGS	03335500	2015-04-25 14:45	EST	5920	P
USGS	03335500	2015-04-25 15:00	EST	5930	P
USGS	03335500	2015-04-25 15:15	EST	5930	P
USGS	03335500	2015-04-25 15:30	EST	5930	P
USGS	03335500	2015-04-25 15:45	EST	5950	P
USGS	03335500	2015-04-25 16:00	EST	5930	P
USGS	03335500	2015-04-25 16:15	EST	5950	P
USGS	03335500	2015-04-25 16:30	EST	5970	P
USGS	03335500	2015-04-25 16:45	EST	5980	P
USGS	03335500	2015-04-25 17:00	EST	5980	P
USGS	03335500	2015-04-25 17:15	EST	6000	P
USGS	03335500	2015-04-25 17:30	EST	6010	P
USGS	03335500	2015-04-25 17:45	EST	6050	P
USGS	03335500	2015-04-25 18:00	EST	6050	P
USGS	03335500	2015-04-25 18:15	EST	6080	P
USGS	03335500	2015-04-25 18:30	EST	6090	P
USGS	03335500	2015-04-25 18:45	EST	6110	P
USGS	03335500	2015-04-25 19:00	EST	6120	P
USGS	03335500	2015-04-25 19:15	EST	6160	P
USGS	03335500	2015-04-25 19:30	EST	6170	P
USGS	03335500	2015-04-25 19:45	EST	6210	P
USGS	03335500	2015-04-25 20:00	EST	6210	P
USGS	03335500	2015-04-25 20:15	EST	6240	P
USGS	03335500	2015-04-25 20:30	EST	6270	P
USGS	03335500	2015-04-25 20:45	EST	6290	P
USGS	03335500	2015-04-25 21:00	EST	6350	P
USGS	03335500	2015-04-25 21:15	EST	6400	P
USGS	03335500	2015-04-25 21:30	EST	6460	P
USGS	03335500	2015-04-25 21:45	EST	6500	P
USGS	03335500	2015-04-25 22:00	EST	6560	P
USGS	03335500	2015-04-25 22:15	EST	6630	P
USGS	03335500	2015-04-25 22:30	EST	6690	P
USGS	03335500	2015-04-25 22:45	EST	6740	P
USGS	03335500	2015-04-25 23:00	EST	6840	P
USGS	03335500	2015-04-25 23:15	EST	6910	P
USGS	03335500	2015-04-25 23:30	EST	7010	P
USGS	03335500	2015-04-25 23:45	EST	7080	P
USGS	03335500	2015-04-26 00:00	EST	7160	P
USGS	03335500	2015-04-26 00:15	EST	7240	P
USGS	03335500	2015-04-26 00:30	EST	7360	P
USGS	03335500	2015-04-26 00:45	EST	7430	P
USGS	03335500	2015-04-26 01:00	EST	7570	P
USGS	03335500	2015-04-26 01:15	EST	7650	P
USGS	03335500	2015-04-26 01:30	EST	7760	P
USGS	03335500	2015-04-26 01:45	EST	7880	P
USGS	03335500	2015-04-26 02:00	EST	7980	P
USGS	03335500	2015-04-26 02:15	EST	8110	P
USGS	03335500	2015-04-26 02:30	EST	8210	P
USGS	03335500	2015-04-26 02:45	EST	8340	P
USGS	03335500	2015-04-26 03:00	EST	8420	P
USGS	03335500	2015-04-26 03:15	EST	8550	P
USGS	03335500	2015-04-26 03:30	EST	8660	P
USGS	03335500	2015-04-26 03:45	EST	8770	P
USGS	03335500	2015-04-26 04:00	EST	8890	P
USGS	03335500	2015-04-26 04:15	EST	9020	P
USGS	03335500	2015-04-26 04:30	EST	9110	P
USGS	03335500	2015-04-26 04:45	EST	9240	P
USGS	03335500	2015-04-26 05:00	EST	9350	P
USGS	03335500	2015-04-26 05:15	EST	9440	P
USGS	03335500	2015-04-26 05:30	EST	9550	P
USGS	03335500	2015-04-26 05:45	EST	9670	P
USGS	03335500	2015-04-26 06:00	EST	9740	P
USGS	03335500	2015-04-26 06:15	EST	9850	P
USGS	03335500	2015-04-26 06:30	EST	9950	P
USGS	03335500	2015-04-26 06:45	EST	10100	P
USGS	03335500	2015-04-26 07:00	EST	10100	P
USGS	03335500	2015-04-26 07:15	EST	10200	P
USGS	03335500	2015-04-26 07:30	EST	10300	P
USGS	03335500	2015-04-26 07:45	EST	10400	P
USGS	03335500	2015-04-26 08:00	EST	10500	P
USGS	03335500	2015-04-26 08:15	EST	10600	P
USGS	03335500	2015-04-26 08:30	EST	10700	P
USGS	03335500	2015-04-26 08:45	EST	10800	P
USGS	03335500	2015-04-26 09:00	EST	10800	P
USGS	03335500	2015-04-26 09:15	EST	10900	P
USGS	03335500	2015-04-26 09:30	EST	11000	P
USGS	03335500	2015-04-26 09:45	EST	11000	P
USGS	03335500	2015-04-26 10:00	EST	11200	P
USGS	03335500	2015-04-26 10:15	EST	11200	P
USGS	03335500	2015-04-26 10:30	EST	11300	P
USGS	03335500	2015-04-26 10:45	EST	11300	P
USGS	03335500	2015-04-26 11:00	EST	11400	P
USGS	03335500	2015-04-26 11:15	EST	11500	P
USGS	03335500	2015-04-26 11:30	EST	11500	P
USGS	03335500	2015-04-26 11:45	EST	11600	P
USGS	03335500	2015-04-26 12:00	EST	11700	P
USGS	03335500	2015-04-26 12:15	EST	11600	P
USGS	03335500	2015-04-26 12:30	EST	11800	P
USGS	03335500	2015-04-26 12:45	EST	11800	P
USGS	03335500	2015-04-26 13:00	EST	11800	P
USGS	03335500	2015-04-26 13:15	EST	11800	P
USGS	03335500	2015-04-26 13:30	EST	11900	P
USGS	03335500	2015-04-26 13:45	EST	12000	P
USGS	03335500	2015-04-26 14:00	EST	11900	P
USGS	03335500	2015-04-26 14:15	EST	12000	P
USGS	03335500	2015-04-26 14:30	EST	12200	P
USGS	03335500	2015-04-26 14:45	EST	12100	P
USGS	03335500	2015-04-26 15:00	EST	12200	P
USGS	03335500	2015-04-26 15:15	EST	12300	P
USGS	03335500	2015-04-26 15:30	EST	12300	P
USGS	03335500	2015-04-26 15:45	EST	12300	P
USGS	03335500	2015-04-26 16:00	EST	12300	P
USGS	03335500	2015-04-26 16:15	EST	12300	P
USGS	03335500	2015-04-26 16:30	EST	12300	P
USGS	03335500	2015-04-26 16:45	EST	12400	P
USGS	03335500	2015-04-26 17:00	EST	12400	P
USGS	03335500	2015-04-26 17:15	EST	12400	P
USGS	03335500	2015-04-26 17:30	EST	12400	P
USGS	03335500	2015-04-26 17:45	EST	12400	P
USGS	03335500	2015-04-26 18:00	EST	12500	P
USGS	03335500	2015-04-26 18:15	EST	12400	P
USGS	03335500	2015-04-26 18:30	EST	12400	P
USGS	03335500	2015-04-26 18:45	EST	12500	P
USGS	03335500	2015-04-26 19:00	EST	12500	P
USGS	03335500	2015-04-26 19:15	EST	12400	P
USGS	03335500	2015-04-26 19:30	EST	12400	P
USGS	03335500	2015-04-26 19:45	EST	12400	P
USGS	03335500	2015-04-26 20:00	EST	12400	P
USGS	03335500	2015-04-26 20:15	EST	12400	P
USGS	03335500	2015-04-26 20:30	EST	12400	P
USGS	03335500	2015-04-26 20:45	EST	12400	P
USGS	03335500	2015-04-26 21:00	EST	12400	P
USGS	03335500	2015-04-26 21:15	EST	12400	P
USGS	03335500	2015-04-26 21:30	EST	12300	P
USGS	03335500	2015-04-26 21:45	EST	12300	P
USGS	03335500	2015-04-26 22:00	EST	12300	P
USGS	03335500	2015-04-26 22:15	EST	12300	P
USGS	03335500	2015-04-26 22:30	EST	12300	P
USGS	03335500	2015-04-26 22:45	EST	12200	P
USGS	03335500	2015-04-26 23:00	EST	12200	P
USGS	03335500	2015-04-26 23:15	EST	12200	P
USGS	03335500	2015-04-26 23:30	EST	12100	P
USGS	03335500	2015-04-26 23:45	EST	12100	P
USGS	03335500	2015-04-27 00:00	EST	12100	P
USGS	03335500	2015-04-27 00:15	EST	12100	P
USGS	03335500	2015-04-27 00:30	EST	12000	P
USGS	03335500	2015-04-27 00:45	EST	12000	P
USGS	03335500	2015-04-27 01:00	EST	12000	P
USGS	03335500	2015-04-27 01:15	EST	11900	P
USGS	03335500	2015-04-27 01:30	EST	11900	P
USGS	03335500	2015-04-27 01:45	EST	11800	P
USGS	03335500	2015-04-27 02:00	EST	11800	P
USGS	03335500	2015-04-27 02:15	EST	11800	P
USGS	03335500	2015-04-27 02:30	EST	11700	P
USGS	03335500	2015-04-27 02:45	EST	11700	P
USGS	03335500	2015-04-27 03:00	EST	11600	P
USGS	03335500	2015-04-27 03:15	EST	11600	P
USGS	03335500	2015-04-27 03:30	EST	11500	P
USGS	03335500	2015-04-27 03:45	EST	11500	P
USGS	03335500	2015-04-27 04:00	EST	11400	P
USGS	03335500	2015-04-27 04:15	EST	11400	P
USGS	03335500	2015-04-27 04:30	EST	11300	P
USGS	03335500	2015-04-27 04:45	EST	11300	P
USGS	03335500	2015-04-27 05:00	EST	11200	P
USGS	03335500	2015-04-27 05:15	EST	11200	P
USGS	03335500	2015-04-27 05:30	EST	11100	P
USGS	03335500	2015-04-27 05:45	EST	11100	P
USGS	03335500	2015-04-27 06:00	EST	11000	P
USGS	03335500	2015-04-27 06:15	EST	10900	P
USGS	03335500	2015-04-27 06:30	EST	10900	P
USGS	03335500	2015-04-27 06:45	EST	10800	P
USGS	03335500	2015-04-27 07:00	EST	10800	P
USGS	03335500	2015-04-27 07:15	EST	10800	P
USGS	03335500	2015-04-27 07:30	EST	10700	P
USGS	03335500	2015-04-27 07:45	EST	10700	P
USGS	03335500	2015-04-27 08:00	EST	10600	P
USGS	03335500	2015-04-27 08:15	EST	10600	P
USGS	03335500	2015-04-27 08:30	EST	10500	P
USGS	03335500	2015-04-27 08:45	EST	10500	P
USGS	03335500	2015-04-27 09:00	EST	10400	P
USGS	03335500	2015-04-27 09:15	EST	10400	P
USGS	03335500	2015-04-27 09:30	EST	10400	P
USGS	03335500	2015-04-27 09:45	EST	10300	P
USGS	03335500	2015-04-27 10:00	EST	10300	P
USGS	03335500	2015-04-27 10:15	EST	10200	P
USGS	03335500	2015-04-27 10:30	EST	10200	P
USGS	03335500	2015-04-27 10:45	EST	10200	P
USGS	03335500	2015-04-27 11:00	EST	10200	P
USGS	03335500	2015-04-27 11:15	EST	10100	P
USGS	03335500	2015-04-27 11:30	EST	10200	P
USGS	03335500	2015-04-27 11:45	EST	10100	P
USGS	03335500	2015-04-27 12:00	EST	10200	P
USGS	03335500	2015-04-27 12:15	EST	10100	P
USGS	03335500	2015-04-27 12:30	EST	10100	P
USGS	03335500	2015-04-27 12:45	EST	10100	P
USGS	03335500	2015-04-27 13:00	EST	10100	P
USGS	03335500	2015-04-27 13:15	EST	10100	P
USGS	03335500	2015-04-27 13:30	EST	10100	P
USGS	03335500	2015-04-27 13:45	EST	10100	P
USGS	03335500	2015-04-27 14:00	EST	10000	P
USGS	03335500	2015-04-27 14:15	EST	10100	P
USGS	03335500	2015-04-27 14:30	EST	10100	P
USGS	03335500	2015-04-27 14:45	EST	10100	P
USGS	03335500	2015-04-27 15:00	EST	10100	P
USGS	03335500	2015-04-27 15:15	EST	10000	P
USGS	03335500	2015-04-27 15:30	EST	10000	P
USGS	03335500	2015-04-27 15:45	EST	10000	P
USGS	03335500	2015-04-27 16:00	EST	10000	P
USGS	03335500	2015-04-27 16:15	EST	9970	P
USGS	03335500	2015-04-27 16:30	EST	9970	P
USGS	03335500	2015-04-27 16:45	EST	9930	P
USGS	03335500	2015-04-27 17:00	EST	9930	P
USGS	03335500	2015-04-27 17:15	EST	9870	P
USGS	03335500	2015-04-27 17:30	EST	9890	P
USGS	03335500	2015-04-27 17:45	EST	9890	P
USGS	03335500	2015-04-27 18:00	EST	9870	P
USGS	03335500	2015-04-27 18:15	EST	9830	P
USGS	03335500	2015-04-27 18:30	EST	9740	P
USGS	03335500	2015-04-27 18:45	EST	9760	P
USGS	03335500	2015-04-27 19:00	EST	9760	P
USGS	03335500	2015-04-27 19:15	EST	9700	P
USGS	03335500	2015-04-27 19:30	EST	9760	P
USGS	03335500	2015-04-27 19:45	EST	9800	P
USGS	03335500	2015-04-27 20:00	EST	9780	P
USGS	03335500	2015-04-27 20:15	EST	9760	P
USGS	03335500	2015-04-27 20:30	EST	9720	P
USGS	03335500	2015-04-27 20:45	EST	9700	P
USGS	03335500	2015-04-27 21:00	EST	9680	P
USGS	03335500	2015-04-27 21:15	EST	9650	P
USGS	03335500	2015-04-27 21:30	EST	9610	P
USGS	03335500	2015-04-27 21:45	EST	9590	P
USGS	03335500	2015-04-27 22:00	EST	9550	P
USGS	03335500	2015-04-27 22:15	EST	9520	P
USGS	03335500	2015-04-27 22:30	EST	9500	P
USGS	03335500	2015-04-27 22:45	EST	9460	P
USGS	03335500	2015-04-27 23:00	EST	9440	P
USGS	03335500	2015-04-27 23:15	EST	9420	P
USGS	03335500	2015-04-27 23:30	EST	9390	P
USGS	03335500	2015-04-27 23:45	EST	9370	P
USGS	03335500	2015-04-28 00:00	EST	9330	P
USGS	03335500	2015-04-28 00:15	EST	9310	P
USGS	03335500	2015-04-28 00:30	EST	9280	P
USGS	03335500	2015-04-28 00:45	EST	9260	P
USGS	03335500	2015-04-28 01:00	EST	9220	P
USGS	03335500	2015-04-28 01:15	EST	9200	P
USGS	03335500	2015-04-28 01:30	EST	9170	P
USGS	03335500	2015-04-28 01:45	EST	9150	P
USGS	03335500	2015-04-28 02:00	EST	9130	P
USGS	03335500	2015-04-28 02:15	EST	9090	P
USGS	03335500	2015-04-28 02:30	EST	9060	P
USGS	03335500	2015-04-28 02:45	EST	9040	P
USGS	03335500	2015-04-28 03:00	EST	9000	P
USGS	03335500	2015-04-28 03:15	EST	8970	P
USGS	03335500	2015-04-28 03:30	EST	8950	P
USGS	03335500	2015-04-28 03:45	EST	8910	P
USGS	03335500	2015-04-28 04:00	EST	8890	P
USGS	03335500	2015-04-28 04:15	EST	8860	P
USGS	03335500	2015-04-28 04:30	EST	8800	P
USGS	03335500	2015-04-28 04:45	EST	8770	P
USGS	03335500	2015-04-28 05:00	EST	8730	P
USGS	03335500	2015-04-28 05:15	EST	8690	P
USGS	03335500	2015-04-28 05:30	EST	8640	P
USGS	03335500	2015-04-28 05:45	EST	8620	P
USGS	03335500	2015-04-28 06:00	EST	8590	P
USGS	03335500	2015-04-28 06:15	EST	8550	P
USGS	03335500	2015-04-28 06:30	EST	8510	P
USGS	03335500	2015-04-28 06:45	EST	8480	P
USGS	03335500	2015-04-28 07:00	EST	8440	P
USGS	03335500	2015-04-28 07:15	EST	8420	P
USGS	03335500	2015-04-28 07:30	EST	8370	P
USGS	03335500	2015-04-28 07:45	EST	8340	P
USGS	03335500	2015-04-28 08:00	EST	8300	P
USGS	03335500	2015-04-28 08:15	EST	8270	P
USGS	03335500	2015-04-28 08:30	EST	8270	P
USGS	03335500	2015-04-28 08:45	EST	8230	P
USGS	03335500	2015-04-28 09:00	EST	8210	P
USGS	03335500	2015-04-28 09:15	EST	8180	P
USGS	03335500	2015-04-28 09:30	EST	8110	P
USGS	03335500	2015-04-28 09:45	EST	8110	P
USGS	03335500	2015-04-28 10:00	EST	8070	P
USGS	03335500	2015-04-28 10:15	EST	8050	P
USGS	03335500	2015-04-28 10:30	EST	8020	P
USGS	03335500	2015-04-28 10:45	EST	7980	P
USGS	03335500	2015-04-28 11:00	EST	7950	P
USGS	03335500	2015-04-28 11:15	EST	7930	P
USGS	03335500	2015-04-28 11:30	EST	7910	P
USGS	03335500	2015-04-28 11:45	EST	7900	P
USGS	03335500	2015-04-28 12:00	EST	7880	P
USGS	03335500	2015-04-28 12:15	EST	7830	P
USGS	03335500	2015-04-28 12:30	EST	7830	P
USGS	03335500	2015-04-28 12:45	EST	7810	P
USGS	03335500	2015-04-28 13:00	EST	7770	P
USGS	03335500	2015-04-28 13:15	EST	7760	P
USGS	03335500	2015-04-28 13:30	EST	7740	P
USGS	03335500	2015-04-28 13:45	EST	7710	P
USGS	03335500	2015-04-28 14:00	EST	7690	P
USGS	03335500	2015-04-28 14:15	EST	7670	P
USGS	03335500	2015-04-28 14:30	EST	7670	P
USGS	03335500	2015-04-28 14:45	EST	7650	P
USGS	03335500	2015-04-28 15:00	EST	7640	P
USGS	03335500	2015-04-28 15:15	EST	7620	P
USGS	03335500	2015-04-28 15:30	EST	7550	P
USGS	03335500	2015-04-28 15:45	EST	7570	P
USGS	03335500	2015-04-28 16:00	EST	7550	P
USGS	03335500	2015-04-28 16:15	EST	7500	P
USGS	03335500	2015-04-28 16:30	EST	7530	P
USGS	03335500	2015-04-28 16:45	EST	7500	P
USGS	03335500	2015-04-28 17:00	EST	7530	P
USGS	03335500	2015-04-28 17:15	EST	7460	P
USGS	03335500	2015-04-28 17:30	EST	7460	P
USGS	03335500	2015-04-28 17:45	EST	7500	P
USGS	03335500	2015-04-28 18:00	EST	7500	P
USGS	03335500	2015-04-28 18:15	EST	7500	P
USGS	03335500	2015-04-28 18:30	EST	7450	P
USGS	03335500	2015-04-28 18:45	EST	7460	P
USGS	03335500	2015-04-28 19:00	EST	7460	P
USGS	03335500	2015-04-28 19:15	EST	7480	P
USGS	03335500	2015-04-28 19:30	EST	7450	P
USGS	03335500	2015-04-28 19:45	EST	7460	P
USGS	03335500	2015-04-28 20:00	EST	7460	P
USGS	03335500	2015-04-28 20:15	EST	7480	P
USGS	03335500	2015-04-28 20:30	EST	7450	P
USGS	03335500	2015-04-28 20:45	EST	7430	P
USGS	03335500	2015-04-28 21:00	EST	7450	P
USGS	03335500	2015-04-28 21:15	EST	7400	P
USGS	03335500	2015-04-28 21:30	EST	7430	P
USGS	03335500	2015-04-28 21:45	EST	7380	P
USGS	03335500	2015-04-28 22:00	EST	7410	P
USGS	03335500	2015-04-28 22:15	EST	7360	P
USGS	03335500	2015-04-28 22:30	EST	7400	P
USGS	03335500	2015-04-28 22:45	EST	7360	P
USGS	03335500	2015-04-28 23:00	EST	7360	P
USGS	03335500	2015-04-28 23:15	EST	7380	P
USGS	03335500	2015-04-28 23:30	EST	7360	P
USGS	03335500	2015-04-28 23:45	EST	7360	P
USGS	03335500	2015-04-29 00:00	EST	7330	P
USGS	03335500	2015-04-29 00:15	EST	7330	P
USGS	03335500	2015-04-29 00:30	EST	7290	P
USGS	03335500	2015-04-29 00:45	EST	7330	P
USGS	03335500	2015-04-29 01:00	EST	7290	P
USGS	03335500	2015-04-29 01:15	EST	7290	P
USGS	03335500	2015-04-29 01:30	EST	7290	P
USGS	03335500	2015-04-29 01:45	EST	7310	P
USGS	03335500	2015-04-29 02:00	EST	7280	P
USGS	03335500	2015-04-29 02:15	EST	7280	P
USGS	03335500	2015-04-29 02:30	EST	7260	P
USGS	03335500	2015-04-29 02:45	EST	7260	P
USGS	03335500	2015-04-29 03:00	EST	7260	P
USGS	03335500	2015-04-29 03:15	EST	7240	P
USGS	03335500	2015-04-29 03:30	EST	7240	P
USGS	03335500	2015-04-29 03:45	EST	7240	P
USGS	03335500	2015-04-29 04:00	EST	7230	P
USGS	03335500	2015-04-29 04:15	EST	7230	P
USGS	03335500	2015-04-29 04:30	EST	7210	P
USGS	03335500	2015-04-29 04:45	EST	7210	P
USGS	03335500	2015-04-29 05:00	EST	7190	P
USGS	03335500	2015-04-29 05:15	EST	7180	P
USGS	03335500	2015-04-29 05:30	EST	7180	P
USGS	03335500	2015-04-29 05:45	EST	7160	P
USGS	03335500	2015-04-29 06:00	EST	7140	P
USGS	03335500	2015-04-29 06:15	EST	7140	P
USGS	03335500	2015-04-29 06:30	EST	7110	P
USGS	03335500	2015-04-29 06:45	EST	7110	P
USGS	03335500	2015-04-29 07:00	EST	7090	P
USGS	03335500	2015-04-29 07:15	EST	7060	P
USGS	03335500	2015-04-29 07:30	EST	7060	P
USGS	03335500	2015-04-29 07:45	EST	7040	P
USGS	03335500	2015-04-29 08:00	EST	7020	P
USGS	03335500	2015-04-29 08:15	EST	7010	P
USGS	03335500	2015-04-29 08:30	EST	7010	P
USGS	03335500	2015-04-29 08:45	EST	6970	P
USGS	03335500	2015-04-29 09:00	EST	6960	P
USGS	03335500	2015-04-29 09:15	EST	6940	P
USGS	03335500	2015-04-29 09:30	EST	6920	P
USGS	03335500	2015-04-29 09:45	EST	6920	P
USGS	03335500	2015-04-29 10:00	EST	6840	P
USGS	03335500	2015-04-29 10:15	EST	6840	P
USGS	03335500	2015-04-29 10:30	EST	6860	P
USGS	03335500	2015-04-29 10:45	EST	6740	P
USGS	03335500	2015-04-29 11:00	EST	6810	P
USGS	03335500	2015-04-29 11:15	EST	6780	P
USGS	03335500	2015-04-29 11:30	EST	6790	P
USGS	03335500	2015-04-29 11:45	EST	6690	P
USGS	03335500	2015-04-29 12:00	EST	6680	P
USGS	03335500	2015-04-29 12:15	EST	6640	P
USGS	03335500	2015-04-29 12:30	EST	6710	P
USGS	03335500	2015-04-29 12:45	EST	6710	P
USGS	03335500	2015-04-29 13:00	EST	6690	P
USGS	03335500	2015-04-29 13:15	EST	6680	P
USGS	03335500	2015-04-29 13:30	EST	6660	P
USGS	03335500	2015-04-29 13:45	EST	6640	P
USGS	03335500	2015-04-29 14:00	EST	6630	P
USGS	03335500	2015-04-29 14:15	EST	6610	P
USGS	03335500	2015-04-29 14:30	EST	6530	P
USGS	03335500	2015-04-29 14:45	EST	6580	P
USGS	03335500	2015-04-29 15:00	EST	6580	P
USGS	03335500	2015-04-29 15:15	EST	6510	P
USGS	03335500	2015-04-29 15:30	EST	6530	P
USGS	03335500	2015-04-29 15:45	EST	6530	P
USGS	03335500	2015-04-29 16:00	EST	6510	P
USGS	03335500	2015-04-29 16:15	EST	6500	P
USGS	03335500	2015-04-29 16:30	EST	6500	P
USGS	03335500	2015-04-29 16:45	EST	6450	P
USGS	03335500	2015-04-29 17:00	EST	6460	P
USGS	03335500	2015-04-29 17:15	EST	6380	P
USGS	03335500	2015-04-29 17:30	EST	6430	P
USGS	03335500	2015-04-29 17:45	EST	6320	P
USGS	03335500	2015-04-29 18:00	EST	6320	P
USGS	03335500	2015-04-29 18:15	EST	6320	P
USGS	03335500	2015-04-29 18:30	EST	6320	P
USGS	03335500	2015-04-29 18:45	EST	6290	P
USGS	03335500	2015-04-29 19:00	EST	6290	P
USGS	03335500	2015-04-29 19:15	EST	6290	P
USGS	03335500	2015-04-29 19:30	EST	6300	P
USGS	03335500	2015-04-29 19:45	EST	6410	P
USGS	03335500	2015-04-29 20:00	EST	6410	P
USGS	03335500	2015-04-29 20:15	EST	6400	P
USGS	03335500	2015-04-29 20:30	EST	6410	P
USGS	03335500	2015-04-29 20:45	EST	6410	P
USGS	03335500	2015-04-29 21:00	EST	6380	P
USGS	03335500	2015-04-29 21:15	EST	6400	P
USGS	03335500	2015-04-29 21:30	EST	6400	P
USGS	03335500	2015-04-29 21:45	EST	6400	P
USGS	03335500	2015-04-29 22:00	EST	6380	P
USGS	03335500	2015-04-29 22:15	EST	6400	P
USGS	03335500	2015-04-29 22:30	EST	6370	P
USGS	03335500	2015-04-29 22:45	EST	6370	P
USGS	03335500	2015-04-29 23:00	EST	6350	P
USGS	03335500	2015-04-29 23:15	EST	6350	P
USGS	03335500	2015-04-29 23:30	EST	6350	P
USGS	03335500	2015-04-29 23:45	EST	6330	P
USGS	03335500	2015-04-30 00:00	EST	6330	P
USGS	03335500	2015-04-30 00:15	EST	6320	P
USGS	03335500	2015-04-30 00:30	EST	6300	P
USGS	03335500	2015-04-30 00:45	EST	6300	P
USGS	03335500	2015-04-30 01:00	EST	6290	P
USGS	03335500	2015-04-30 01:15	EST	6270	P
USGS	03335500	2015-04-30 01:30	EST	6250	P
USGS	03335500	2015-04-30 01:45	EST	6240	P
USGS	03335500	2015-04-30 02:00	EST	6240	P
USGS	03335500	2015-04-30 02:15	EST	6220	P
USGS	03335500	2015-04-30 02:30	EST	6210	P
USGS	03335500	2015-04-30 02:45	EST	6210	P
USGS	03335500	2015-04-30 03:00	EST	6170	P
USGS	03335500	2015-04-30 03:15	EST	6170	P
USGS	03335500	2015-04-30 03:30	EST	6170	P
USGS	03335500	2015-04-30 03:45	EST	6160	P
USGS	03335500	2015-04-30 04:00	EST	6140	P
USGS	03335500	2015-04-30 04:15	EST	6120	P
USGS	03335500	2015-04-30 04:30	EST	6120	P
USGS	03335500	2015-04-30 04:45	EST	6090	P
USGS	03335500	2015-04-30 05:00	EST	6080	P
USGS	03335500	2015-04-30 05:15	EST	6060	P
USGS	03335500	2015-04-30 05:30	EST	6060	P
USGS	03335500	2015-04-30 05:45	EST	6050	P
USGS	03335500	2015-04-30 06:00	EST	6030	P
USGS	03335500	2015-04-30 06:15	EST	6000	P
USGS	03335500	2015-04-30 06:30	EST	6000	P
USGS	03335500	2015-04-30 06:45	EST	5980	P
USGS	03335500	2015-04-30 07:00	EST	5970	P
USGS	03335500	2015-04-30 07:15	EST	5970	P
USGS	03335500	2015-04-30 07:30	EST	5840	P
USGS	03335500	2015-04-30 07:45	EST	5810	P
USGS	03335500	2015-04-30 08:00	EST	5810	P
USGS	03335500	2015-04-30 08:15	EST	5820	P
USGS	03335500	2015-04-30 08:30	EST	5780	P
USGS	03335500	2015-04-30 08:45	EST	5760	P
USGS	03335500	2015-04-30 09:00	EST	5730	P
USGS	03335500	2015-04-30 09:15	EST	5680	P
USGS	03335500	2015-04-30 09:30	EST	5700	P
USGS	03335500	2015-04-30 09:45	EST	5700	P
USGS	03335500	2015-04-30 10:00	EST	5700	P
USGS	03335500	2015-04-30 10:15	EST	5670	P
USGS	03335500	2015-04-30 10:30	EST	5680	P
USGS	03335500	2015-04-30 10:45	EST	5670	P
USGS	03335500	2015-04-30 11:00	EST	5620	P
